path	state	category	tracked	lines	notes
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__chat_composer__tests__footer_collapse_empty_mode_only.snap	review-by-tests	snapshot	tracked	13	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__chat_composer__tests__footer_collapse_plan_empty_full.snap	review-by-tests	snapshot	tracked	13	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__chat_composer__tests__footer_collapse_plan_empty_mode_cycle_with_context.snap	review-by-tests	snapshot	tracked	13	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__chat_composer__tests__footer_collapse_plan_empty_mode_cycle_without_context.snap	review-by-tests	snapshot	tracked	13	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__chat_composer__tests__footer_collapse_plan_empty_mode_only.snap	review-by-tests	snapshot	tracked	13	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__chat_composer__tests__footer_collapse_plan_queue_full.snap	review-by-tests	snapshot	tracked	13	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__chat_composer__tests__footer_collapse_plan_queue_message_without_context.snap	review-by-tests	snapshot	tracked	13	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__chat_composer__tests__footer_collapse_plan_queue_mode_only.snap	review-by-tests	snapshot	tracked	13	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__chat_composer__tests__footer_collapse_plan_queue_short_with_context.snap	review-by-tests	snapshot	tracked	13	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__chat_composer__tests__footer_collapse_plan_queue_short_without_context.snap	review-by-tests	snapshot	tracked	13	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__chat_composer__tests__footer_collapse_queue_full.snap	review-by-tests	snapshot	tracked	13	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__chat_composer__tests__footer_collapse_queue_message_without_context.snap	review-by-tests	snapshot	tracked	13	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__chat_composer__tests__footer_collapse_queue_mode_only.snap	review-by-tests	snapshot	tracked	13	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__chat_composer__tests__footer_collapse_queue_short_with_context.snap	review-by-tests	snapshot	tracked	13	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__chat_composer__tests__footer_collapse_queue_short_without_context.snap	review-by-tests	snapshot	tracked	13	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__chat_composer__tests__footer_mode_ctrl_c_interrupt.snap	review-by-tests	snapshot	tracked	13	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__chat_composer__tests__footer_mode_ctrl_c_quit.snap	review-by-tests	snapshot	tracked	13	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__chat_composer__tests__footer_mode_ctrl_c_then_esc_hint.snap	review-by-tests	snapshot	tracked	13	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__chat_composer__tests__footer_mode_esc_hint_backtrack.snap	review-by-tests	snapshot	tracked	13	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__chat_composer__tests__footer_mode_esc_hint_from_overlay.snap	review-by-tests	snapshot	tracked	13	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__chat_composer__tests__footer_mode_hidden_while_typing.snap	review-by-tests	snapshot	tracked	13	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__chat_composer__tests__footer_mode_overlay_then_external_esc_hint.snap	review-by-tests	snapshot	tracked	13	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__chat_composer__tests__footer_mode_shortcut_overlay.snap	review-by-tests	snapshot	tracked	18	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__chat_composer__tests__image_placeholder_multiple.snap	review-by-tests	snapshot	tracked	13	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__chat_composer__tests__image_placeholder_single.snap	review-by-tests	snapshot	tracked	13	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__chat_composer__tests__large.snap	review-by-tests	snapshot	tracked	14	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__chat_composer__tests__mention_popup_type_prefixes.snap	review-by-tests	snapshot	tracked	13	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__chat_composer__tests__multiple_pastes.snap	review-by-tests	snapshot	tracked	14	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__chat_composer__tests__plugin_mention_popup.snap	review-by-tests	snapshot	tracked	13	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__chat_composer__tests__remote_image_rows.snap	review-by-tests	snapshot	tracked	13	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__chat_composer__tests__remote_image_rows_after_delete_first.snap	review-by-tests	snapshot	tracked	13	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__chat_composer__tests__remote_image_rows_selected.snap	review-by-tests	snapshot	tracked	13	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__chat_composer__tests__slash_popup_mo.snap	review-by-tests	snapshot	tracked	9	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__chat_composer__tests__slash_popup_res.snap	review-by-tests	snapshot	tracked	11	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__chat_composer__tests__small.snap	review-by-tests	snapshot	tracked	14	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__feedback_view__tests__feedback_view_bad_result.snap	review-by-tests	snapshot	tracked	9	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__feedback_view__tests__feedback_view_bug.snap	review-by-tests	snapshot	tracked	9	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__feedback_view__tests__feedback_view_good_result.snap	review-by-tests	snapshot	tracked	9	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__feedback_view__tests__feedback_view_other.snap	review-by-tests	snapshot	tracked	9	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__feedback_view__tests__feedback_view_render.snap	review-by-tests	snapshot	tracked	17	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__feedback_view__tests__feedback_view_safety_check.snap	review-by-tests	snapshot	tracked	9	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__feedback_view__tests__feedback_view_with_connectivity_diagnostics.snap	review-by-tests	snapshot	tracked	9	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__footer__tests__footer_active_agent_label.snap	review-by-tests	snapshot	tracked	6	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__footer__tests__footer_composer_has_draft_queue_hint_enabled.snap	review-by-tests	snapshot	tracked	5	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__footer__tests__footer_context_tokens_used.snap	review-by-tests	snapshot	tracked	5	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__footer__tests__footer_ctrl_c_quit_idle.snap	review-by-tests	snapshot	tracked	5	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__footer__tests__footer_ctrl_c_quit_running.snap	review-by-tests	snapshot	tracked	5	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__footer__tests__footer_esc_hint_idle.snap	review-by-tests	snapshot	tracked	5	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__footer__tests__footer_esc_hint_primed.snap	review-by-tests	snapshot	tracked	5	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__footer__tests__footer_mode_indicator_narrow_overlap_hides.snap	review-by-tests	snapshot	tracked	5	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__footer__tests__footer_mode_indicator_running_hides_hint.snap	review-by-tests	snapshot	tracked	5	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__footer__tests__footer_mode_indicator_wide.snap	review-by-tests	snapshot	tracked	5	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__footer__tests__footer_shortcuts_collaboration_modes_enabled.snap	review-by-tests	snapshot	tracked	11	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__footer__tests__footer_shortcuts_context_running.snap	review-by-tests	snapshot	tracked	5	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__footer__tests__footer_shortcuts_default.snap	review-by-tests	snapshot	tracked	5	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__footer__tests__footer_shortcuts_shift_and_esc.snap	review-by-tests	snapshot	tracked	10	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__footer__tests__footer_status_line_disabled_context_right.snap	review-by-tests	snapshot	tracked	5	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__footer__tests__footer_status_line_enabled_mode_right.snap	review-by-tests	snapshot	tracked	5	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__footer__tests__footer_status_line_enabled_no_mode_right.snap	review-by-tests	snapshot	tracked	5	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__footer__tests__footer_status_line_overrides_context.snap	review-by-tests	snapshot	tracked	5	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__footer__tests__footer_status_line_overrides_draft_idle.snap	review-by-tests	snapshot	tracked	5	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__footer__tests__footer_status_line_overrides_shortcuts.snap	review-by-tests	snapshot	tracked	5	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__footer__tests__footer_status_line_truncated_with_gap.snap	review-by-tests	snapshot	tracked	5	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__footer__tests__footer_status_line_with_active_agent_label.snap	review-by-tests	snapshot	tracked	6	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__footer__tests__footer_status_line_yields_to_queue_hint.snap	review-by-tests	snapshot	tracked	5	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__list_selection_view__tests__list_selection_col_width_mode_auto_all_rows_scroll.snap	review-by-tests	snapshot	tracked	31	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__list_selection_view__tests__list_selection_col_width_mode_auto_visible_scroll.snap	review-by-tests	snapshot	tracked	31	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__list_selection_view__tests__list_selection_col_width_mode_fixed_scroll.snap	review-by-tests	snapshot	tracked	31	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__list_selection_view__tests__list_selection_footer_note_wraps.snap	review-by-tests	snapshot	tracked	14	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__list_selection_view__tests__list_selection_model_picker_width_80.snap	review-by-tests	snapshot	tracked	13	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__list_selection_view__tests__list_selection_narrow_width_preserves_rows.snap	review-by-tests	snapshot	tracked	16	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__list_selection_view__tests__list_selection_spacing_with_subtitle.snap	review-by-tests	snapshot	tracked	12	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__list_selection_view__tests__list_selection_spacing_without_subtitle.snap	review-by-tests	snapshot	tracked	11	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__mcp_server_elicitation__tests__mcp_server_elicitation_approval_form_with_param_summary.snap	review-by-tests	snapshot	tracked	19	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__mcp_server_elicitation__tests__mcp_server_elicitation_approval_form_with_session_persist.snap	review-by-tests	snapshot	tracked	19	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__mcp_server_elicitation__tests__mcp_server_elicitation_approval_form_without_schema.snap	review-by-tests	snapshot	tracked	19	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__mcp_server_elicitation__tests__mcp_server_elicitation_boolean_form.snap	review-by-tests	snapshot	tracked	19	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__message_queue__tests__render_many_line_message.snap	review-by-tests	snapshot	tracked	27	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__message_queue__tests__render_one_message.snap	review-by-tests	snapshot	tracked	18	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__message_queue__tests__render_two_messages.snap	review-by-tests	snapshot	tracked	22	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__message_queue__tests__render_wrapped_message.snap	review-by-tests	snapshot	tracked	25	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__pending_input_preview__tests__render_many_line_message.snap	review-by-tests	snapshot	tracked	30	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__pending_input_preview__tests__render_more_than_three_messages.snap	review-by-tests	snapshot	tracked	33	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__pending_input_preview__tests__render_multiline_pending_steer_uses_single_prefix_and_truncates.snap	review-by-tests	snapshot	tracked	29	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__pending_input_preview__tests__render_one_message.snap	review-by-tests	snapshot	tracked	21	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__pending_input_preview__tests__render_one_message_with_shift_left_binding.snap	review-by-tests	snapshot	tracked	21	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__pending_input_preview__tests__render_one_pending_steer.snap	review-by-tests	snapshot	tracked	20	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__pending_input_preview__tests__render_pending_steers_above_queued_messages.snap	review-by-tests	snapshot	tracked	41	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__pending_input_preview__tests__render_two_messages.snap	review-by-tests	snapshot	tracked	25	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__pending_input_preview__tests__render_wrapped_message.snap	review-by-tests	snapshot	tracked	28	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__skills_toggle_view__tests__skills_toggle_basic.snap	review-by-tests	snapshot	tracked	15	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__status_line_setup__tests__setup_view_snapshot_uses_runtime_preview_values.snap	review-by-tests	snapshot	tracked	22	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__tests__queued_messages_visible_when_status_hidden_snapshot.snap	review-by-tests	snapshot	tracked	11	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__tests__status_and_composer_fill_height_without_bottom_padding.snap	review-by-tests	snapshot	tracked	10	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__tests__status_and_queued_messages_snapshot.snap	review-by-tests	snapshot	tracked	13	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__tests__status_hidden_when_height_too_small_height_1.snap	review-by-tests	snapshot	tracked	5	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__tests__status_only_snapshot.snap	review-by-tests	snapshot	tracked	10	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__tests__status_with_details_and_queued_messages_snapshot.snap	review-by-tests	snapshot	tracked	15	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__title_setup__tests__terminal_title_setup_basic.snap	review-by-tests	snapshot	tracked	21	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__unified_exec_footer__tests__render_many_sessions.snap	review-by-tests	snapshot	tracked	13	
apps/cli/src/tui/bottom_pane/snapshots/codex_tui__bottom_pane__unified_exec_footer__tests__render_more_sessions.snap	review-by-tests	snapshot	tracked	13	
apps/cli/src/tui/bottom_pane/status_line_setup.rs	review-pending	human	tracked	394	
apps/cli/src/tui/bottom_pane/textarea.rs	review-pending	human	tracked	2449	
